Instances,Source,feature_Density,feature_AlgConnectivity,feature_Energy,algo_RandomGreedy,algo_DSATUR,algo_Bktr,algo_HillClimber,algo_HEA,algo_PartialCol,algo_TabuCol,algo_AntCol
Girth_And_Degree_Inhibited-524-274Nodes,Girth_And_Degree_Inhibited,0.009625411085265,0.159427357001,1.37871346483,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-525-824Nodes,Girth_And_Degree_Inhibited,0.004880911654024,0.672980399453,1.72182992099,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-526-536Nodes,Girth_And_Degree_Inhibited,0.419305342446645,187.716639669,10.0883138599,65,56,54,50,42,44,44,44
Girth_And_Degree_Inhibited-527-730Nodes,Girth_And_Degree_Inhibited,0.069567995189507,38.090848009,5.76666077563,18,15,14,13,11,11,11,12
Girth_And_Degree_Inhibited-528-890Nodes,Girth_And_Degree_Inhibited,0.003417550334298,0.249713433028,1.4899833789,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-529-408Nodes,Girth_And_Degree_Inhibited,0.005913667678374,0.0822324721629,1.30274865517,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-530-217Nodes,Girth_And_Degree_Inhibited,0.010539341184502,0.063911440575,1.25453993464,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-531-318Nodes,Girth_And_Degree_Inhibited,0.007598754042418,0.0922523935508,1.29514611054,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-532-349Nodes,Girth_And_Degree_Inhibited,0.032704278233376,5.81034360334,2.96502249919,8,6,6,5,5,5,5,5
Girth_And_Degree_Inhibited-533-818Nodes,Girth_And_Degree_Inhibited,0.069276648720796,42.9845028875,6.06877824347,20,16,15,14,12,12,12,12
Girth_And_Degree_Inhibited-534-153Nodes,Girth_And_Degree_Inhibited,0.018317853457172,0.255051855411,1.41697484061,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-535-754Nodes,Girth_And_Degree_Inhibited,0.071544062476883,39.3007552517,5.91107283704,19,16,15,13,12,12,12,13
Girth_And_Degree_Inhibited-536-556Nodes,Girth_And_Degree_Inhibited,0.014304232289844,3.1191236391,2.43569120015,7,5,5,4,4,4,4,4
Girth_And_Degree_Inhibited-537-571Nodes,Girth_And_Degree_Inhibited,0.073192613758565,29.6673795374,5.23818859449,16,13,12,11,10,10,10,11
Girth_And_Degree_Inhibited-538-344Nodes,Girth_And_Degree_Inhibited,0.011831310597329,0.770003031306,1.72340197553,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-539-716Nodes,Girth_And_Degree_Inhibited,0.631882642497167,407.964182524,11.5617756211,128,118,116,99,89,90,90,89
Girth_And_Degree_Inhibited-540-783Nodes,Girth_And_Degree_Inhibited,0.517375299278465,359.779875951,12.3666024638,109,96,96,87,75,75,76,75
Girth_And_Degree_Inhibited-541-684Nodes,Girth_And_Degree_Inhibited,0.021743597647119,8.20087023291,3.37871015607,9,7,7,6,6,6,6,6
Girth_And_Degree_Inhibited-542-796Nodes,Girth_And_Degree_Inhibited,0.425103504946114,290.859503425,12.2404893103,88,80,76,72,61,62,62,62
Girth_And_Degree_Inhibited-543-385Nodes,Girth_And_Degree_Inhibited,0.008279220779221,0.331508141731,1.52425431129,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-544-305Nodes,Girth_And_Degree_Inhibited,0.479853321829163,117.33744156,7.85812816733,47,42,39,35,31,31,32,32
Girth_And_Degree_Inhibited-545-304Nodes,Girth_And_Degree_Inhibited,0.008750217126976,0.154232477375,1.37953864277,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-546-638Nodes,Girth_And_Degree_Inhibited,0.022844150922969,7.92883837483,3.34647635968,9,7,7,6,6,6,6,6
Girth_And_Degree_Inhibited-547-518Nodes,Girth_And_Degree_Inhibited,0.014988461796972,3.01114127376,2.40667686478,6,5,4,4,4,4,4,4
Girth_And_Degree_Inhibited-548-497Nodes,Girth_And_Degree_Inhibited,0.005687349905887,0.194182855445,1.42586128502,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-549-902Nodes,Girth_And_Degree_Inhibited,0.00357572640402,0.320878911046,1.53149165354,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-550-596Nodes,Girth_And_Degree_Inhibited,0.005718797586149,0.407403407684,1.5793615048,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-551-239Nodes,Girth_And_Degree_Inhibited,0.01905699518301,1.09618087756,1.81672985685,5,4,3,3,3,3,3,3
Girth_And_Degree_Inhibited-552-706Nodes,Girth_And_Degree_Inhibited,0.003905732023386,0.155623329798,1.40526816971,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-553-983Nodes,Girth_And_Degree_Inhibited,0.009441565679691,3.91171418238,2.62413381816,7,5,5,5,4,4,4,5
Girth_And_Degree_Inhibited-554-210Nodes,Girth_And_Degree_Inhibited,0.021098200045568,1.03511989362,1.792919466,5,4,3,3,3,3,3,3
Girth_And_Degree_Inhibited-555-530Nodes,Girth_And_Degree_Inhibited,0.005385740271784,0.20043529363,1.43742435775,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-556-341Nodes,Girth_And_Degree_Inhibited,0.010194928411247,0.459406752882,1.59580725341,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-557-641Nodes,Girth_And_Degree_Inhibited,0.008892355694228,1.65007528989,2.0321916138,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-558-484Nodes,Girth_And_Degree_Inhibited,0.006262512191366,0.268633917984,1.48374785114,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-559-348Nodes,Girth_And_Degree_Inhibited,0.323660936102553,86.5496366693,7.70819100648,37,31,29,27,23,24,24,24
Girth_And_Degree_Inhibited-560-666Nodes,Girth_And_Degree_Inhibited,0.00865677707783,1.6276114226,2.04426401352,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-561-667Nodes,Girth_And_Degree_Inhibited,0.008486747617182,1.59377234533,2.0262853497,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-562-877Nodes,Girth_And_Degree_Inhibited,0.003204677631819,0.174786352744,1.42005343092,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-563-162Nodes,Girth_And_Degree_Inhibited,0.592669273828694,72.3833977767,5.85715280586,38,33,29,25,25,25,25,25
Girth_And_Degree_Inhibited-564-502Nodes,Girth_And_Degree_Inhibited,0.007363758538699,0.545790452752,1.64322481274,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-565-541Nodes,Girth_And_Degree_Inhibited,0.014561511604025,3.03063356301,2.4243471904,7,5,5,4,4,4,4,4
Girth_And_Degree_Inhibited-566-593Nodes,Girth_And_Degree_Inhibited,0.005742673533567,0.423195205567,1.58094251754,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-567-118Nodes,Girth_And_Degree_Inhibited,0.021584818194988,0.166276002876,1.34096070532,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-568-733Nodes,Girth_And_Degree_Inhibited,0.00476744272732,0.44373098014,1.60199351173,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-569-328Nodes,Girth_And_Degree_Inhibited,0.092694115014545,20.6470197409,4.4262987101,13,11,9,9,8,8,8,8
Girth_And_Degree_Inhibited-570-725Nodes,Girth_And_Degree_Inhibited,0.003501619356068,0.104532755548,1.33759285159,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-571-734Nodes,Girth_And_Degree_Inhibited,0.003616952466628,0.137752715746,1.38114876296,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-572-385Nodes,Girth_And_Degree_Inhibited,0.007575757575758,0.241257723741,1.4533763709,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-573-963Nodes,Girth_And_Degree_Inhibited,0.003139012484807,0.237197554839,1.4714486162,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-574-235Nodes,Girth_And_Degree_Inhibited,0.011820330969267,0.214158349876,1.41321265153,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-575-354Nodes,Girth_And_Degree_Inhibited,0.014004257294217,1.20598290758,1.89598866831,5,4,4,4,3,3,3,4
Girth_And_Degree_Inhibited-576-882Nodes,Girth_And_Degree_Inhibited,0.005448868915709,1.05156124523,1.87615388708,5,4,4,3,3,3,3,5
Girth_And_Degree_Inhibited-577-159Nodes,Girth_And_Degree_Inhibited,0.40514290263514,46.5645337572,5.6080366467,26,21,19,17,16,16,16,17
Girth_And_Degree_Inhibited-578-786Nodes,Girth_And_Degree_Inhibited,0.47659843438518,329.18191812,12.3483759216,98,90,87,80,69,69,69,69
Girth_And_Degree_Inhibited-579-243Nodes,Girth_And_Degree_Inhibited,0.039723837703636,4.45877177561,2.72693193833,7,5,5,5,5,5,5,5
Girth_And_Degree_Inhibited-580-130Nodes,Girth_And_Degree_Inhibited,0.029815146094216,0.803591628273,1.66974953386,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-581-140Nodes,Girth_And_Degree_Inhibited,0.017780061664954,0.121431249646,1.33790969022,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-582-886Nodes,Girth_And_Degree_Inhibited,0.002940913902386,0.116123901329,1.36153755822,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-583-714Nodes,Girth_And_Degree_Inhibited,0.003905068338696,0.179453983682,1.41915637354,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-584-247Nodes,Girth_And_Degree_Inhibited,0.104670682334353,16.6868894056,4.05261493395,12,9,8,7,7,7,7,7
Girth_And_Degree_Inhibited-585-284Nodes,Girth_And_Degree_Inhibited,0.008560195092818,0.0915716311033,1.29903671788,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-586-374Nodes,Girth_And_Degree_Inhibited,0.099066680047598,26.8493012321,4.80654936739,14,12,11,10,9,9,9,9
Girth_And_Degree_Inhibited-587-824Nodes,Girth_And_Degree_Inhibited,0.005771567436209,1.02632064524,1.86428233092,5,4,4,3,3,3,3,5
Girth_And_Degree_Inhibited-588-578Nodes,Girth_And_Degree_Inhibited,0.004287778930514,0.0903500753294,1.30949512777,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-589-560Nodes,Girth_And_Degree_Inhibited,0.006114234602607,0.428161531242,1.58966281484,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-590-739Nodes,Girth_And_Degree_Inhibited,0.011621212287901,3.49755611286,2.52818397172,7,5,5,4,4,4,4,5
Girth_And_Degree_Inhibited-591-685Nodes,Girth_And_Degree_Inhibited,0.076650872924403,39.9772747666,5.80275017296,18,15,14,13,11,11,11,13
Girth_And_Degree_Inhibited-592-786Nodes,Girth_And_Degree_Inhibited,0.004068005380788,0.323397477303,1.52672358178,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-593-126Nodes,Girth_And_Degree_Inhibited,0.020190476190476,0.159849107393,1.32966220971,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-594-841Nodes,Girth_And_Degree_Inhibited,0.003564350829511,0.250444662534,1.47510377744,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-595-274Nodes,Girth_And_Degree_Inhibited,0.014224218603781,0.711302693563,1.68249795718,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-596-153Nodes,Girth_And_Degree_Inhibited,0.020209838321293,0.362176745584,1.50158992113,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-597-689Nodes,Girth_And_Degree_Inhibited,0.004029263847166,0.180782220957,1.40906762233,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-598-413Nodes,Girth_And_Degree_Inhibited,0.0068055196408,0.190746967392,1.43531311555,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-599-840Nodes,Girth_And_Degree_Inhibited,0.019138430103865,9.0881882085,3.50786910492,10,7,7,7,6,6,6,7
Girth_And_Degree_Inhibited-600-655Nodes,Girth_And_Degree_Inhibited,0.004458762284941,0.218365592194,1.45536079778,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-601-254Nodes,Girth_And_Degree_Inhibited,0.009367900158725,0.0906120311707,1.27459128818,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-602-773Nodes,Girth_And_Degree_Inhibited,0.003813954111898,0.229795425225,1.45710571481,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-603-939Nodes,Girth_And_Degree_Inhibited,0.017934063139347,9.6839602029,3.58806348711,11,7,7,7,6,6,6,7
Girth_And_Degree_Inhibited-604-686Nodes,Girth_And_Degree_Inhibited,0.003694324445107,0.103458909135,1.3480246114,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-605-244Nodes,Girth_And_Degree_Inhibited,0.011266275382851,0.190799204384,1.40108949325,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-606-917Nodes,Girth_And_Degree_Inhibited,0.004440624211283,0.697067312336,1.73090090287,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-607-528Nodes,Girth_And_Degree_Inhibited,0.008359208786154,0.884396837374,1.79881494561,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-608-190Nodes,Girth_And_Degree_Inhibited,0.013311055416319,0.133980134861,1.34164533531,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-609-529Nodes,Girth_And_Degree_Inhibited,0.005406140803116,0.213552987482,1.43864130698,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-610-441Nodes,Girth_And_Degree_Inhibited,0.028097299525871,6.34507013367,3.08644940358,8,7,6,6,5,5,5,6
Girth_And_Degree_Inhibited-611-220Nodes,Girth_And_Degree_Inhibited,0.043129929431299,4.44764145225,2.70849535619,7,5,5,5,5,5,5,5
Girth_And_Degree_Inhibited-612-455Nodes,Girth_And_Degree_Inhibited,0.016527085249552,2.78270042007,2.3720901034,6,5,4,4,4,4,4,4
Girth_And_Degree_Inhibited-613-845Nodes,Girth_And_Degree_Inhibited,0.003575534928069,0.247719126477,1.48365262491,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-614-302Nodes,Girth_And_Degree_Inhibited,0.009394732789158,0.227608062423,1.42664208407,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-615-379Nodes,Girth_And_Degree_Inhibited,0.006338038000307,0.0862413974488,1.29740617649,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-616-742Nodes,Girth_And_Degree_Inhibited,0.00530353459847,0.63495850115,1.70410622879,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-617-366Nodes,Girth_And_Degree_Inhibited,0.006512463507748,0.0713509531343,1.27745839296,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-618-400Nodes,Girth_And_Degree_Inhibited,0.007355889724311,0.253928718097,1.46500450183,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-619-795Nodes,Girth_And_Degree_Inhibited,0.003501101024983,0.157184607258,1.41471223256,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-620-503Nodes,Girth_And_Degree_Inhibited,0.005631549349322,0.191596606295,1.42254817055,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-621-217Nodes,Girth_And_Degree_Inhibited,0.028076463560335,2.0164364295,2.13770287324,5,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-622-931Nodes,Girth_And_Degree_Inhibited,0.483596086991672,378.893057514,13.4024902682,113,103,101,94,81,81,81,81
Girth_And_Degree_Inhibited-623-647Nodes,Girth_And_Degree_Inhibited,0.074710141113307,36.3602341877,5.59281379251,18,14,13,12,11,11,11,12
Girth_And_Degree_Inhibited-624-811Nodes,Girth_And_Degree_Inhibited,0.06784491026168,41.1931189561,5.9967924176,20,16,15,14,12,12,12,13
Girth_And_Degree_Inhibited-625-119Nodes,Girth_And_Degree_Inhibited,0.019512889901723,0.0917397966973,1.27714048911,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-626-710Nodes,Girth_And_Degree_Inhibited,0.004469695464749,0.316153273808,1.52172852769,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-627-744Nodes,Girth_And_Degree_Inhibited,0.004251146905165,0.313375577647,1.51171108825,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-628-156Nodes,Girth_And_Degree_Inhibited,0.026468155500414,0.902633521836,1.73368324751,4,4,3,3,3,3,3,3
Girth_And_Degree_Inhibited-629-435Nodes,Girth_And_Degree_Inhibited,0.005837173579109,0.111525904882,1.35012693247,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-630-841Nodes,Girth_And_Degree_Inhibited,0.003810656248231,0.309953901154,1.52543328499,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-631-242Nodes,Girth_And_Degree_Inhibited,0.466856417818318,90.2109305521,7.01344591345,41,32,31,27,25,26,26,26
Girth_And_Degree_Inhibited-632-556Nodes,Girth_And_Degree_Inhibited,0.004854494782552,0.144452145861,1.39580732245,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-633-651Nodes,Girth_And_Degree_Inhibited,0.474796171570365,263.897652469,11.2586458537,85,77,73,68,58,59,59,59
Girth_And_Degree_Inhibited-634-357Nodes,Girth_And_Degree_Inhibited,0.007994208919523,0.223206708532,1.42192861697,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-635-355Nodes,Girth_And_Degree_Inhibited,0.008211983767009,0.236285030653,1.44850226405,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-636-857Nodes,Girth_And_Degree_Inhibited,0.003146162989782,0.12916640158,1.39153073927,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-637-627Nodes,Girth_And_Degree_Inhibited,0.00541143739395,0.398614922794,1.57530957803,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-638-891Nodes,Girth_And_Degree_Inhibited,0.003624257556842,0.329561974487,1.53395537322,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-639-196Nodes,Girth_And_Degree_Inhibited,0.011512297226583,0.0562421721536,1.23592175457,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-640-828Nodes,Girth_And_Degree_Inhibited,0.003107676310978,0.109379626564,1.35889636906,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-641-544Nodes,Girth_And_Degree_Inhibited,0.005003520745315,0.161325626263,1.39565253501,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-642-354Nodes,Girth_And_Degree_Inhibited,0.006962116483411,0.103915759357,1.31650186969,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-643-100Nodes,Girth_And_Degree_Inhibited,0.022424242424242,0.0671048797171,1.2339804078,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-644-927Nodes,Girth_And_Degree_Inhibited,0.003280514257888,0.259275047148,1.49020952712,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-645-624Nodes,Girth_And_Degree_Inhibited,0.006132444334692,0.604328311181,1.67492605315,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-646-887Nodes,Girth_And_Degree_Inhibited,0.018616026324563,9.47560263869,3.55613484605,10,8,7,7,6,6,6,7
Girth_And_Degree_Inhibited-647-202Nodes,Girth_And_Degree_Inhibited,0.017880892566869,0.590656466632,1.61352924254,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-648-977Nodes,Girth_And_Degree_Inhibited,0.006436985083142,1.94321544125,2.1371556583,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-649-365Nodes,Girth_And_Degree_Inhibited,0.008068643685082,0.264538802291,1.46323882524,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-650-779Nodes,Girth_And_Degree_Inhibited,0.004524289594134,0.448534864221,1.60461289203,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-651-896Nodes,Girth_And_Degree_Inhibited,0.006908419792498,1.8823636348,2.12095814267,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-652-494Nodes,Girth_And_Degree_Inhibited,0.00521470629296,0.121177247836,1.36395410435,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-653-630Nodes,Girth_And_Degree_Inhibited,0.004607969313852,0.222025768579,1.44615392923,5,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-654-716Nodes,Girth_And_Degree_Inhibited,0.003715279134274,0.141362335476,1.37969147738,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-655-882Nodes,Girth_And_Degree_Inhibited,0.003037158866573,0.141832184323,1.38303663555,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-656-457Nodes,Girth_And_Degree_Inhibited,0.00583515681984,0.155364082215,1.37873777965,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-657-408Nodes,Girth_And_Degree_Inhibited,0.005925711808065,0.0861296637496,1.29753975061,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-658-652Nodes,Girth_And_Degree_Inhibited,0.007049089178517,0.986414683896,1.83163607777,5,4,3,3,3,3,3,3
Girth_And_Degree_Inhibited-659-352Nodes,Girth_And_Degree_Inhibited,0.009032634032634,0.343125983658,1.52459298366,5,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-660-323Nodes,Girth_And_Degree_Inhibited,0.457242851373959,115.577247422,8.02460207442,46,42,39,34,31,32,32,32
Girth_And_Degree_Inhibited-661-848Nodes,Girth_And_Degree_Inhibited,0.003018422400927,0.111554032238,1.35026907342,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-662-169Nodes,Girth_And_Degree_Inhibited,0.016976613130459,0.27570166711,1.44411421096,3,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-663-968Nodes,Girth_And_Degree_Inhibited,0.002816070833369,0.153306545846,1.39870054289,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-664-295Nodes,Girth_And_Degree_Inhibited,0.008878127522195,0.143180889214,1.36256837633,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-665-390Nodes,Girth_And_Degree_Inhibited,0.009188583481643,0.52716245566,1.62310808858,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-666-534Nodes,Girth_And_Degree_Inhibited,0.076747405330579,29.5752261377,5.16682395498,16,12,12,11,10,10,10,11
Girth_And_Degree_Inhibited-667-442Nodes,Girth_And_Degree_Inhibited,0.006843763146284,0.279190734561,1.48511198806,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-668-398Nodes,Girth_And_Degree_Inhibited,0.018277786919484,2.66263079103,2.33488153645,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-669-199Nodes,Girth_And_Degree_Inhibited,0.01284198771636,0.133054253491,1.35157431704,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-670-429Nodes,Girth_And_Degree_Inhibited,0.005860183430277,0.10628651909,1.32903156338,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-671-218Nodes,Girth_And_Degree_Inhibited,0.013359827506025,0.256377216313,1.44502066562,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-672-173Nodes,Girth_And_Degree_Inhibited,0.702580992068826,99.9824935163,5.76324492918,47,41,38,34,33,33,33,33
Girth_And_Degree_Inhibited-673-550Nodes,Girth_And_Degree_Inhibited,0.082616327206491,33.5668082332,5.38128103077,16,13,13,12,10,10,10,11
Girth_And_Degree_Inhibited-674-733Nodes,Girth_And_Degree_Inhibited,0.003783388872736,0.157062873249,1.40929852389,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-675-812Nodes,Girth_And_Degree_Inhibited,0.003714322158984,0.251822296119,1.48429294447,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-676-813Nodes,Girth_And_Degree_Inhibited,0.00344766994468,0.179363295991,1.42446038781,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-677-649Nodes,Girth_And_Degree_Inhibited,0.022075748064449,7.78029092495,3.3095599278,9,7,7,6,6,6,6,6
Girth_And_Degree_Inhibited-678-986Nodes,Girth_And_Degree_Inhibited,0.002755325830665,0.147914188148,1.39011206264,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-679-742Nodes,Girth_And_Degree_Inhibited,0.003975832178414,0.234072256966,1.45614417835,5,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-680-837Nodes,Girth_And_Degree_Inhibited,0.005730765493074,1.06451854985,1.87242052592,5,4,4,3,3,3,3,4
Girth_And_Degree_Inhibited-681-789Nodes,Girth_And_Degree_Inhibited,0.007607779557752,1.76254683748,2.0886834821,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-682-911Nodes,Girth_And_Degree_Inhibited,0.006711619883958,1.80198751032,2.1063548821,6,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-683-950Nodes,Girth_And_Degree_Inhibited,0.002728634019189,0.111543306507,1.35670917659,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-684-760Nodes,Girth_And_Degree_Inhibited,0.003879758685251,0.236152172917,1.45559340138,4,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-685-969Nodes,Girth_And_Degree_Inhibited,0.002673796791444,0.109352599313,1.35332891069,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-686-448Nodes,Girth_And_Degree_Inhibited,0.009427932246724,0.814114649092,1.75025946844,5,3,3,3,3,3,3,3
Girth_And_Degree_Inhibited-687-786Nodes,Girth_And_Degree_Inhibited,0.003526685142866,0.171424519041,1.40765146137,4,3,3,3,3,3,3,4
Girth_And_Degree_Inhibited-688-721Nodes,Girth_And_Degree_Inhibited,0.008106025581754,1.70408407422,2.05955740796,5,4,4,4,4,4,4,4
Girth_And_Degree_Inhibited-689-497Nodes,Girth_And_Degree_Inhibited,0.556143311481793,240.71744202,9.93820814476,81,72,72,62,54,56,55,56
Girth_And_Degree_Inhibited-690-362Nodes,Girth_And_Degree_Inhibited,0.008050075756416,0.241623533691,1.45358902674,4,3,3,3,3,3,3,4
